epoch,train_loss,valid_loss,train_acc,valid_acc
1,1.8714839062568815,1.5365067931670178,0.30561967329545453,0.4396756329113924
2,1.4486939890140837,1.507643145850942,0.4717462713068182,0.4622231012658228
3,1.2838552749123087,1.2509602406356908,0.5369540127840909,0.5482594936708861
4,1.1821515682068737,1.222290730929073,0.5781915838068182,0.5660601265822784
5,1.0942252096296712,1.271177918096132,0.6138361150568182,0.553006329113924
6,1.0207808836447922,1.1306587955619716,0.6393599076704546,0.607001582278481
7,0.9611421785825356,1.1859470885011214,0.6592684659090909,0.5874208860759493
8,0.9284771257503466,1.2010555191885066,0.6718528053977273,0.5929588607594937
9,0.8788399932567369,1.1275644294823273,0.6900079900568182,0.6238132911392406
10,0.8510618712329729,1.1525844871243345,0.6965997869318182,0.6127373417721519
11,0.8074659998528659,1.1093732631659206,0.7134232954545454,0.6166930379746836
12,0.7704426793127575,1.1284253982049,0.7244318181818182,0.6182753164556962
13,0.7443393865092234,1.1892064628721792,0.7351518110795454,0.607001582278481
14,0.7165195357731797,1.195465333854096,0.7448286576704546,0.6137262658227848
15,0.6887834161858667,1.217987168438827,0.7551935369318182,0.6077927215189873
16,0.670008900533007,1.2633112736895113,0.7619185014204546,0.6083860759493671
17,0.6449842278803275,1.2918891665301746,0.7693314985795454,0.6050237341772152
18,0.6167633189523424,1.3176252509974227,0.779541015625,0.6068037974683544
19,0.6012558197941292,1.367940915536277,0.7848677201704546,0.6097705696202531
20,0.5850394511891698,1.3927697169629834,0.7904607599431818,0.6077927215189873
21,0.5699037683027034,1.4770072728772707,0.7974076704545454,0.5955300632911392
22,0.5491794354112988,1.5357604969905903,0.8008034446022727,0.5903876582278481
23,0.5347186734222553,1.5503383497648602,0.8063299005681818,0.5909810126582279
24,0.5308639971031384,1.5481202828733227,0.8103249289772727,0.5840585443037974
25,0.5183066512585025,1.6577289489251148,0.8149636008522727,0.5791139240506329
26,0.505829485217956,1.6486658763281907,0.8170720880681818,0.5909810126582279
27,0.5015189272393896,1.7967696582214743,0.8205344460227273,0.5822784810126582
28,0.4960242261559787,1.6264236946649189,0.8229092684659091,0.5888053797468354
29,0.4713685763788156,1.7149455592602114,0.8310990767045454,0.5830696202531646
30,0.4685247211441906,1.8807849370980565,0.833740234375,0.5698180379746836
31,0.4565150960221548,1.866137561918814,0.8358265269886364,0.5844541139240507
32,0.44608714209276845,1.879160091092315,0.8408647017045454,0.5779272151898734
